country,field,year,num_articles,complete
Bahrain,Robotics,2019,4,True
Belgium,Robotics,2021,337,True
Thailand,Robotics,2020,119,True
Paraguay,Robotics,2016,9,True
Brunei Darussalam,Robotics,2020,6,True
Brunei Darussalam,Robotics,2023,10,True
Brunei Darussalam,Robotics,2025,2,False
United States,Robotics,2022,6797,True
Uruguay,Robotics,2021,10,True
Kazakhstan,Robotics,2025,50,False
North Macedonia,Robotics,2025,7,False
Pakistan,Robotics,2024,194,True
Peru,Robotics,2016,23,True
Albania,Robotics,2023,2,True
Serbia,Robotics,2021,44,True
Malta,Robotics,2024,8,True
Slovenia,Robotics,2019,46,True
France,Robotics,2022,1228,True
Sudan,Robotics,2018,3,True
Denmark,Robotics,2021,354,True
South Korea,Robotics,2024,1712,True
Global Partnership on Artificial Intelligence,Robotics,2023,26665,True
Netherlands,Robotics,2023,697,True
Uganda,Robotics,2018,1,True
New Zealand,Robotics,2019,119,True
New Zealand,Robotics,2022,127,True
Asia,Robotics,2022,24208,True
Venezuela,Robotics,2016,13,True
Global Partnership on Artificial Intelligence,AI Safety,2016,1142,True
Cuba,AI Safety,2017,1,True
Malta,AI Safety,2019,2,True
Malta,AI Safety,2020,5,True
Malta,AI Safety,2023,2,True
Australia,AI Safety,2016,55,True
Spain,AI Safety,2019,67,True
Botswana,AI Safety,2025,2,False
Brazil,AI Safety,2021,65,True
Brazil,AI Safety,2024,83,True
Barbados,AI Safety,2018,1,True
Ethiopia,AI Safety,2024,4,True
Tunisia,AI Safety,2017,2,True
Iceland,AI Safety,2019,1,True
Belize,AI Safety,2025,1,False
Russia,AI Safety,2025,31,False
Finland,AI Safety,2024,55,True
Estonia,AI Safety,2017,1,True
Canada,AI Safety,2021,330,True
Asia,AI Safety,2021,1806,True
Portugal,AI Safety,2016,10,True
Portugal,AI Safety,2020,29,True
Taiwan,AI Safety,2016,11,True
Norway,AI Safety,2024,63,True
NATO,All,2021,113160,True
Uganda,All,2018,22,True
Sweden,All,2025,1565,False
Brunei Darussalam,All,2022,95,True
Haiti,All,2023,1,True
Finland,All,2018,858,True
Namibia,All,2019,2,True
Russia,All,2017,2208,True
Russia,All,2025,1943,False
Chile,All,2023,544,True
Uzbekistan,All,2017,12,True
Malaysia,All,2023,3907,True
Iceland,All,2017,80,True
Malta,All,2022,88,True
Kyrgyzstan,All,2018,2,True
United Arab Emirates,All,2025,1420,False
Syria,All,2016,14,True
Myanmar,All,2021,54,True
Nicaragua,All,2021,3,True
Africa,All,2017,3330,True
Ethiopia,All,2017,38,True
Germany,All,2020,11348,True
Saint Lucia,All,2024,77,True
Liberia,All,2021,1,True
Spain,All,2023,5851,True
Morocco,All,2025,786,False
Saudi Arabia,All,2018,1004,True
Saudi Arabia,All,2024,5474,True
Bahrain,All,2017,16,True
France,All,2022,7335,True
Canada,Computer Vision,2017,1085,True
Eritrea,Computer Vision,2023,2,True
Belarus,Computer Vision,2018,28,True
Uzbekistan,Computer Vision,2021,38,True
Asia,Computer Vision,2023,78033,True
New Zealand,Computer Vision,2019,175,True
Colombia,Computer Vision,2020,235,True
Uganda,Computer Vision,2023,22,True
Italy,Computer Vision,2025,1173,False
Gambia,Computer Vision,2022,1,True
Turkey,Computer Vision,2025,879,False
Estonia,Computer Vision,2025,10,False
Cuba,Computer Vision,2025,1,False
Malta,Computer Vision,2017,23,True
Malta,Computer Vision,2021,39,True
India,Computer Vision,2017,5343,True
Global Partnership on Artificial Intelligence,Computer Vision,2020,37133,True
Syria,Computer Vision,2018,3,True
Zambia,Computer Vision,2024,4,True
Georgia,Computer Vision,2016,2,True
South and Central America,Computer Vision,2017,980,True
Poland,Computer Vision,2020,487,True
Argentina,Computer Vision,2023,53,True
Cameroon,Large language models,2024,2,True
Switzerland,Large language models,2023,355,True
Afghanistan,Large language models,2025,3,False
Ethiopia,Large language models,2023,19,True
Global Partnership on Artificial Intelligence,Large language models,2020,5411,True
Uganda,Large language models,2021,1,True
South Africa,Large language models,2018,4,True
Cuba,Large language models,2021,1,True
Chile,Large language models,2020,7,True
Chile,Large language models,2025,31,False
Ireland,Large language models,2017,10,True
Ireland,Large language models,2024,108,True
OECD,Large language models,2017,758,True
NATO,Large language models,2026,1,False
Latvia,Large language models,2021,1,True
Morocco,Large language models,2021,22,True
Morocco,Large language models,2024,54,True
Russia,Large language models,2022,91,True
Barbados,Large language models,2025,2,False
Taiwan,Large language models,2023,222,True
United Arab Emirates,Large language models,2023,161,True
Bahrain,Large language models,2024,5,True
Denmark,Natural Language Processing,2021,242,True
Rwanda,Natural Language Processing,2025,3,False
Somalia,Natural Language Processing,2020,1,True
Colombia,Natural Language Processing,2025,29,False
Croatia,Natural Language Processing,2016,37,True
Croatia,Natural Language Processing,2023,45,True
Ghana,Natural Language Processing,2024,19,True
Ghana,Natural Language Processing,2025,7,False
OECD,Natural Language Processing,2021,14992,True
Europe,Natural Language Processing,2018,6000,True
Europe,Natural Language Processing,2019,6652,True
Sri Lanka,Natural Language Processing,2025,40,False
France,Natural Language Processing,2017,656,True
France,Natural Language Processing,2020,856,True
Trinidad and Tobago,Natural Language Processing,2023,1,True
Malaysia,Natural Language Processing,2022,246,True
Kosovo,Natural Language Processing,2022,5,True
Lebanon,Natural Language Processing,2024,26,True
Syria,Natural Language Processing,2019,5,True
Syria,Natural Language Processing,2023,9,True
Switzerland,Natural Language Processing,2025,233,False
Malta,Natural Language Processing,2018,11,True
Malta,Natural Language Processing,2023,19,True
ASEAN,Natural Language Processing,2023,2266,True
Jordan,Natural Language Processing,2020,87,True
Bulgaria,Natural Language Processing,2017,36,True
Brazil,Natural Language Processing,2021,408,True
United Kingdom,Natural Language Processing,2020,1563,True
Mauritania,Natural Language Processing,2023,1,True
Lithuania,Natural Language Processing,2016,18,True
Bosnia and Herzegovina,Natural Language Processing,2016,5,True
Morocco,Natural Language Processing,2021,152,True
Germany,Natural Language Processing,2023,1699,True
Zambia,Natural Language Processing,2021,3,True
Bulgaria,Robotics,2016,20,True
Israel,Robotics,2024,181,True
Turkey,Robotics,2021,547,True
Botswana,Robotics,2022,3,True
Botswana,Robotics,2025,3,False
Brunei Darussalam,Robotics,2024,8,True
Latvia,Robotics,2024,20,True
United States,Robotics,2017,5745,True
Belarus,Robotics,2021,15,True
Indonesia,Robotics,2022,418,True
Kazakhstan,Robotics,2024,71,True
OECD,Robotics,2025,15429,False
Pakistan,Robotics,2019,175,True
Tunisia,Robotics,2019,89,True
Jamaica,Robotics,2021,1,True
Nicaragua,Robotics,2016,2,True
Japan,Robotics,2024,3353,True
Malta,Robotics,2021,3,True
Afghanistan,Robotics,2023,2,True
Senegal,Robotics,2018,1,True
Luxembourg,Robotics,2024,45,True
Azerbaijan,Robotics,2023,26,True
Sweden,Robotics,2025,267,False
Kuwait,Robotics,2024,27,True
Portugal,Robotics,2019,398,True
Grenada,Robotics,2020,4,True
Germany,Robotics,2021,2391,True
Cameroon,Robotics,2019,2,True
Spain,Robotics,2025,518,False
Europe,Robotics,2021,13069,True
Qatar,Robotics,2018,36,True
Qatar,Robotics,2024,40,True
Malaysia,Robotics,2021,363,True
Estonia,Robotics,2019,23,True
Latvia,AI Safety,2020,1,True
OECD,AI Safety,2022,3834,True
OECD,AI Safety,2025,4658,False
Philippines,AI Safety,2019,4,True
Hungary,AI Safety,2023,8,True
Africa,AI Safety,2017,18,True
Israel,AI Safety,2023,70,True
Czechia,AI Safety,2023,23,True
Czechia,AI Safety,2024,21,True
ASEAN,AI Safety,2025,364,False
Saudi Arabia,AI Safety,2025,139,False
Thailand,AI Safety,2019,4,True
Finland,AI Safety,2017,14,True
Lebanon,AI Safety,2025,10,False
Mexico,AI Safety,2019,7,True
Ecuador,AI Safety,2022,2,True
Five Eyes,AI Safety,2018,1650,True
EU,AI Safety,2025,1530,False
Netherlands,AI Safety,2023,185,True
Ireland,AI Safety,2024,62,True
Qatar,AI Safety,2021,8,True
Qatar,AI Safety,2023,9,True
Albania,All,2019,20,True
Chad,All,2025,8,False
Monaco,All,2017,2,True
Tanzania,All,2021,51,True
North Korea,All,2025,2,False
Barbados,All,2023,8,True
Thailand,All,2021,1168,True
Algeria,All,2023,928,True
Philippines,All,2019,457,True
Philippines,All,2022,741,True
Samoa,All,2024,1,True
New Zealand,All,2023,913,True
Bosnia and Herzegovina,All,2019,118,True
Zambia,All,2016,1,True
Dominican Republic,All,2019,5,True
Bahamas,All,2022,3,True
Greece,All,2019,1133,True
Luxembourg,All,2021,249,True
Kuwait,All,2022,188,True
San Marino,All,2018,1,True
Madagascar,All,2017,2,True
Sri Lanka,All,2025,300,False
India,All,2020,20668,True
South Africa,All,2019,505,True
Senegal,All,2022,42,True
Tajikistan,All,2021,8,True
Tajikistan,All,2025,7,False
Taiwan,Computer Vision,2022,1334,True
Tunisia,Computer Vision,2024,293,True
Ukraine,Computer Vision,2022,241,True
Finland,Computer Vision,2023,372,True
Peru,Computer Vision,2018,54,True
Peru,Computer Vision,2021,97,True
Peru,Computer Vision,2025,52,False
Angola,Computer Vision,2025,4,False
Australia,Computer Vision,2025,1330,False
Croatia,Computer Vision,2018,66,True
Azerbaijan,Computer Vision,2019,5,True
Iceland,Computer Vision,2018,34,True
Bulgaria,Computer Vision,2018,33,True
India,Computer Vision,2020,8028,True
Greece,Computer Vision,2021,393,True
Sweden,Computer Vision,2018,249,True
Cyprus,Computer Vision,2024,81,True
Cyprus,Computer Vision,2025,56,False
Latvia,Computer Vision,2018,14,True
Yemen,Computer Vision,2021,52,True
Burkina Faso,Computer Vision,2024,9,True
Thailand,Computer Vision,2024,568,True
Malaysia,Computer Vision,2021,1076,True
Zimbabwe,Computer Vision,2023,8,True
France,Computer Vision,2021,2017,True
Georgia,Computer Vision,2025,8,False
EU,Computer Vision,2016,6925,True
Poland,Computer Vision,2025,347,False
Denmark,Computer Vision,2023,397,True
Argentina,Computer Vision,2019,47,True
Japan,Large language models,2020,368,True
Estonia,Large language models,2017,2,True
Sri Lanka,Large language models,2021,17,True
North America and the Caribbean,Large language models,2020,3040,True
South and Central America,Large language models,2017,9,True
Kazakhstan,Large language models,2023,15,True
Slovakia,Large language models,2025,11,False
Rwanda,Large language models,2024,2,True
Oceania,Large language models,2022,458,True
Canada,Large language models,2025,505,False
Tunisia,Large language models,2019,3,True
Greece,Large language models,2020,29,True
Costa Rica,Large language models,2023,4,True
Mongolia,Large language models,2025,2,False
Vietnam,Large language models,2019,20,True
Ireland,Large language models,2020,38,True
Pakistan,Large language models,2017,2,True
Qatar,Large language models,2020,16,True
OECD,Large language models,2021,7605,True
Italy,Large language models,2021,173,True
Yemen,Large language models,2019,1,True
Iceland,Large language models,2022,2,True
Morocco,Large language models,2020,11,True
China (mainland),Large language models,2017,289,True
Luxembourg,Natural Language Processing,2019,22,True
Luxembourg,Natural Language Processing,2025,7,False
Africa,Natural Language Processing,2017,401,True
Qatar,Natural Language Processing,2018,52,True
Egypt,Natural Language Processing,2022,217,True
Togo,Natural Language Processing,2022,1,True
Pakistan,Natural Language Processing,2024,277,True
New Zealand,Natural Language Processing,2021,69,True
Canada,Natural Language Processing,2024,659,True
Yemen,Natural Language Processing,2016,13,True
Yemen,Natural Language Processing,2025,16,False
Timor-Leste,Natural Language Processing,2021,1,True
Sri Lanka,Natural Language Processing,2019,52,True
Trinidad and Tobago,Natural Language Processing,2016,1,True
Romania,Natural Language Processing,2021,143,True
Asia,Natural Language Processing,2018,7684,True
Asia,Natural Language Processing,2023,17706,True
Slovakia,Natural Language Processing,2018,34,True
Quad,Natural Language Processing,2017,4997,True
Tunisia,Natural Language Processing,2023,79,True
United Arab Emirates,Natural Language Processing,2025,95,False
Jamaica,Natural Language Processing,2017,1,True
Madagascar,Natural Language Processing,2018,1,True
Oman,Natural Language Processing,2023,33,True
India,Natural Language Processing,2020,2176,True
Ethiopia,Natural Language Processing,2017,8,True
Jordan,Natural Language Processing,2016,63,True
Bangladesh,Natural Language Processing,2021,262,True
Costa Rica,Natural Language Processing,2025,2,False
Saudi Arabia,Natural Language Processing,2017,120,True
Spain,Natural Language Processing,2022,502,True
Azerbaijan,Natural Language Processing,2025,9,False
Italy,Natural Language Processing,2019,430,True
Germany,Natural Language Processing,2024,1128,True
Comoros,Natural Language Processing,2024,2,True
Turkey,Robotics,2017,349,True
Thailand,Robotics,2019,141,True
Thailand,Robotics,2021,140,True
Oceania,Robotics,2020,915,True
Ukraine,Robotics,2023,223,True
Rwanda,Robotics,2023,9,True
Namibia,Robotics,2024,1,True
Italy,Robotics,2019,1603,True
Jordan,Robotics,2016,18,True
Jordan,Robotics,2018,27,True
Mali,Robotics,2017,1,True
China (mainland),Robotics,2020,8226,True
Trinidad and Tobago,Robotics,2022,5,True
Mozambique,Robotics,2021,2,True
OECD,Robotics,2017,19141,True
Quad,Robotics,2024,14099,True
Iran,Robotics,2016,389,True
Slovenia,Robotics,2022,64,True
Slovenia,Robotics,2023,68,True
Benin,Robotics,2022,1,True
Czechia,Robotics,2018,170,True
France,Robotics,2020,1169,True
Denmark,Robotics,2018,255,True
Denmark,Robotics,2019,274,True
Yemen,Robotics,2022,8,True
Libya,Robotics,2025,5,False
Germany,Robotics,2024,2501,True
Spain,Robotics,2024,938,True
Europe,Robotics,2017,9671,True
Europe,Robotics,2019,11893,True
Netherlands,Robotics,2020,609,True
Qatar,Robotics,2022,41,True
North America and the Caribbean,Robotics,2025,5600,False
ASEAN,Robotics,2016,1064,True
ASEAN,Robotics,2026,2,False
Ireland,Robotics,2020,113,True
Estonia,Robotics,2025,29,False
France,AI Safety,2017,70,True
OECD,AI Safety,2017,1459,True
South Africa,AI Safety,2016,6,True
South Africa,AI Safety,2024,29,True
Quad,AI Safety,2018,1481,True
Philippines,AI Safety,2023,19,True
Croatia,AI Safety,2021,7,True
Albania,AI Safety,2021,1,True
Malaysia,AI Safety,2024,107,True
Ukraine,AI Safety,2021,2,True
Ukraine,AI Safety,2024,20,True
Israel,AI Safety,2017,38,True
Peru,AI Safety,2017,1,True
Chile,AI Safety,2019,3,True
Five Eyes,AI Safety,2021,3350,True
Sudan,AI Safety,2025,3,False
United Kingdom,AI Safety,2018,261,True
South and Central America,AI Safety,2021,97,True
Argentina,AI Safety,2019,3,True
Pakistan,AI Safety,2022,14,True
Papua New Guinea,All,2023,15,True
Lebanon,All,2024,412,True
Albania,All,2021,37,True
Canada,All,2016,3540,True
North Macedonia,All,2022,105,True
Five Eyes,All,2022,66874,True
Tunisia,All,2018,656,True
Montenegro,All,2017,9,True
Gabon,All,2023,10,True
Cape Verde,All,2017,3,True
Cape Verde,All,2024,3,True
Jamaica,All,2023,8,True
Mozambique,All,2018,1,True
Mali,All,2022,10,True
Brazil,All,2024,3192,True
Bosnia and Herzegovina,All,2022,117,True
Congo,All,2021,16,True
Dominican Republic,All,2024,17,True
Serbia,All,2019,339,True
Gambia,All,2024,5,True
Burundi,All,2022,2,True
Switzerland,All,2018,2077,True
Africa,All,2021,7084,True
Africa,All,2023,9502,True
Israel,All,2026,1,False
Mauritania,All,2023,8,True
Timor-Leste,All,2018,3,True
Timor-Leste,All,2023,6,True
Croatia,All,2023,469,True
San Marino,All,2025,1,False
Germany,All,2025,7230,False
Spain,All,2022,5208,True
Nepal,All,2024,178,True
Dominica,All,2024,3,True
EU,All,2023,56271,True
Vietnam,All,2016,551,True
Bahrain,All,2023,195,True
South Korea,All,2020,6748,True
Saint Kitts and Nevis,All,2023,4,True
Saint Kitts and Nevis,All,2025,2,False
