Country,Year,GDP,GFCF,POP,GDP_PC,TRADE,FDI,GOV_CONS,URBAN,RULE_OF_LAW,BROADBAND,MOBILE,INTERNET,CO2,RENEWABLES,ENERGY_USE,PM25,SERVICES_VA,INDUSTRY_VA,CAPITAL,LABOR,HC_index,AI_PUBS,EFFECTIVE_LABOR,REGION,LN_TFP_SOLOW,AI_PUBS_PM,LN_AI
CHL,2017,250050047209.619,58290641702.5622,18558868.0,13473.3458532934,56.0261589675707,1.89647029836548,14.6487131962187,87.8000295757281,0.981475472450256,16.501,124.001,82.3275,89.7525,24.1,2065.97571745805,21.6603146283732,58.2768071532191,27.3811560671383,741541917678.5311,8604646.0,3.10786700248718,238.0,26742095.371483304,LATAM,5.562590621986139,12.824058019055903,2.6264104090332094
CHL,2018,260027117802.785,62075415014.4734,18893191.0,13763.0068844795,58.177050633437,2.68461345207245,14.856473757383,87.9620493753008,0.940260529518127,17.2067,133.27,84.9,89.8194,25.5,2067.9764736837,20.5997873103713,58.0012686596891,27.8615227739821,766540236809.0779,8791511.0,3.12676072120667,297.0,27488951.274856374,LATAM,5.5722066403813155,15.719949054662072,2.816602560681942
CHL,2019,261676645417.276,64859828465.1316,19197744.0,13630.5935435578,57.6117545680829,4.87956164130548,15.2539557255243,88.1273685623538,0.924216628074646,17.865,130.493,85.0176,95.2476,25.3,2154.35451877758,20.755448395943,58.8831754600692,27.1184422429165,793073053433.7555,8980466.0,3.14576888084412,332.0,28250470.478278674,LATAM,5.548858553478636,17.293698676261126,2.9065566659200543
CHL,2020,245600606668.884,57833106123.1192,19370624.0,12679.024004022,58.1828635629748,4.50610139661101,16.0263618695537,88.2953490438375,0.930162131786346,19.4306,129.414,87.4593,87.5108,26.7,1946.16760616995,20.0102686850355,56.3446145785556,29.8295676046618,811252506885.1868,7883746.0,3.16489291191101,414.0,24951211.834706776,LATAM,5.55824526789506,21.372569102575117,3.1078356147984607
CHL,2021,273390120031.28,67060872244.5355,19456334.0,14051.4713630677,64.8774063237834,4.81308998117864,14.7373122384899,88.4660511664452,0.889890670776367,22.014,136.572,90.2328,89.1084,24.2,2032.98120427379,22.0634868594571,54.9981243742139,30.860053303873,837750753785.4629,8314905.000000001,3.18922209739685,519.0,26518078.76375556,LATAM,5.6146011316984,26.675117727728153,3.320533732523436
CHL,2022,279278925615.692,70160762873.4074,19553036.0,14283.1489501524,75.2016177425303,6.2318507042491,14.7249541091785,88.6395352768685,0.688454449176788,22.7902,135.114,93.5377,90.4279,,2081.99751245711,29.1705232939256,55.3720887582081,31.0330474006021,866023978969.597,8876952.0,3.21398735046387,460.0,28530411.43867495,LATAM,5.576751656865749,23.525758352820503,3.199723926597033
CHL,2023,280734996501.051,70123244870.3023,19658835.0,14280.3475638842,60.7247236874408,5.47730938390937,15.299339236854,88.8158617217972,0.625093758106232,22.9954,135.871,94.4574,77.0074,,2059.27616196845,23.1032480114662,57.6027444991353,28.8030257311404,892846024891.4194,9089552.0,3.23919916152954,544.0,29442869.217079155,LATAM,5.550813496427285,27.67203651691466,3.3559223104006186
CHN,2008,6373372030110.07,2414499395419.8,1324655000.0,4811.34486346262,56.7111330003209,3.67520717506325,14.7289171300496,46.9895057678223,-0.694980199999999,6.21365228211399,48.075790702641,22.6,7752.2237,14.1,1629.97754209383,51.0882384725316,43.7535960098397,46.2364191302482,15517248504277.285,755640000.0,2.4226713180542,,1830667354.7744758,ASIA,4.989443973940006,,
CHN,2009,6972857785771.39,2919460955841.66,1331260000.0,5237.78809982377,44.4197644331119,2.52538984334254,14.9931908239159,48.3417053222656,-0.7010099,7.74497137074886,55.6574567487616,28.9,8319.1638,13.4,1728.61645229501,49.9422205183624,45.3481536809041,45.1788587231356,17660847034905.08,758280000.0,2.43182945251465,,1844007637.252809,ASIA,5.0293317058386044,,
CHN,2010,7711401293675.62,3379942841685.89,1337705000.0,5764.65012366375,49.8540722338977,3.93541996731512,14.837784222569,49.2340270628041,-0.7004332,9.34748427588032,63.5563376954813,34.3,9106.0051,12.3,1899.79996108685,48.9504008620935,45.126871988843,45.7066207106778,20157747524845.715,761050000.0,2.44102191925049,,1857739731.6455855,ASIA,5.0789004471100405,,
CHN,2011,8441058131256.55,3675217078792.42,1345035000.0,6275.71634288814,49.9458272253643,3.65069190228423,15.511543498627,51.8300285339355,-0.5970818,11.504276685286,72.5052393725573,38.3,9955.7482,11.3,2027.46525356855,52.7272298089351,45.1659405665759,45.8002054108107,22825077227395.85,764200000.0,2.47546982765198,,1891754042.2916434,ASIA,5.114019768410055,,
CHN,2012,9104341297809.09,3956223800485.28,1354190000.0,6723.09003744607,47.4802130784317,2.78099138181613,15.9047696976095,53.1003112792969,-0.691498899999999,12.791553937217,81.2075981633238,42.30009842,10270.741,11.5,2085.21872095825,48.6578207635684,46.3528742639869,44.6820698165478,25640047166511.34,767040000.0,2.51040363311768,,1925580002.7465851,ASIA,5.137440187112489,,
CHN,2013,9812516071429.73,4330548082913.43,1363240000.0,7197.937319496,45.9160413795571,2.98598708261986,15.9462837052091,54.4900016784668,-0.795021299999999,13.6989049026864,89.130227261039,45.79999924,10760.43,11.5,2137.32572690907,51.7497809466197,47.8217057140074,43.3938707801605,28688592891099.203,769770000.0,2.54583048820496,,1959703934.9055321,ASIA,5.161609082728896,,
CHN,2014,10544628617502.6,4655345596368.92,1371860000.0,7686.37369520403,44.0684564812532,2.51155883670463,15.8783188765672,55.7502555847168,-0.6904443,14.4445199866037,92.6612034094217,47.90000153,10881.1042,11.9,2177.55011435267,52.5096572089248,49.2348611102851,42.2827157791092,31909508842913.164,772530000.0,2.57462215423584,,1988972852.8118134,ASIA,5.186689180721059,,
CHN,2015,11280814787468.9,4694699581163.45,1379860000.0,8175.33285077393,38.6971848362625,2.14957284731563,16.2578121496943,57.3297843933105,-0.6620808,19.8437947555032,92.5401171363348,50.29999924,10749.8966,12.2,2175.1544486832,49.4732216422362,51.72839163487,40.0475902161032,35008732981930.953,774510000.0,2.59902787208557,,2012973077.2089949,ASIA,5.213936965414485,,
CHN,2016,12044942062503.5,5154510820320.7,1387790000.0,8679.22528805041,36.177170692978,1.52539470315394,16.4004661104345,58.8399238586426,-0.6211726,22.9761329915729,97.2138770934621,53.2,10773.7258,12.6,2149.2047500244,45.2806085850562,53.2881936644189,38.811156093921,38412807153155.1,762450000.0,2.62366509437561,21878.0,2000413451.2066839,ASIA,5.251068908927127,15.764632977611887,2.8192714874991265
CHN,2017,12874987827480.3,5478798666123.37,1396215000.0,9221.35045639842,36.95085261586,1.32468971748482,16.501760892272,60.2402687072754,-0.5354403,27.9101271418763,104.073181609424,54.3,10999.4188,13.1,2215.91139022057,43.0911018824937,53.541663396795,39.129944350895,41970965461620.71,760580000.0,2.64853596687317,26415.0,2014423485.6843956,ASIA,5.282168626166817,18.919006027008734,2.99167435266896
CHN,2018,13745054545709.3,5849150101123.61,1402760000.0,9798.57890566402,36.8943843914718,1.66361992284408,16.8365384091475,61.5001983642578,-0.5204445,28.7089097131815,116.229125477063,65.35839844,11527.5117,13.5,2310.87757050979,38.5057526966035,54.1051640361573,38.9777001747097,45721567289663.28,757820000.0,2.67364239692688,35534.0,2026139681.239128,ASIA,5.31383445380558,25.331489349567995,3.2707655366471187
CHN,2019,14579018970009.3,6090805998907.79,1407745000.0,10356.2924890582,35.4544350281407,1.28549226847992,17.1510123948127,62.7099151611328,-0.5515574,31.5611222411202,122.670391850252,64.080881297515,11813.0582,14.3,2397.96868908473,37.20244673057,55.2295599322538,37.7642333162735,49526294924087.91,754470000.0,2.69898700714111,47130.0,2036304727.2777534,ASIA,5.341509168856652,33.479074690373615,3.540352609309342
CHN,2020,14920095680400.9,6346749365942.07,1411100000.0,10573.3794064211,34.337778473884,1.68770756292082,17.6037978191606,63.5234230266258,-0.5093696,33.9069794578039,120.496715387079,70.05275998,11964.1285,14.9,2465.96954605987,33.6907047751319,55.5482556415912,36.9115624066306,53396729543825.58,750640000.0,2.7245717048645,54304.0,2045172504.5394883,ASIA,5.335474222978533,38.48345262561123,3.6758816632646125
CHN,2021,16198805195731.6,6598453297619.72,1412360000.0,11469.3174514512,36.6428789643754,1.8903454142588,16.3512045683208,64.721076965332,-0.5386195,37.5611751315805,121.491918368395,73.05323517,12551.8645,15.2,2623.79959356116,31.918522723712,54.8181795722183,38.0924722040717,57325346364254.016,746520000.0,2.73290514945984,71216.0,2040168352.1747599,ASIA,5.394447398195082,50.42340479764366,3.940093415080131
CHN,2022,16706452162504.0,6786639414758.66,1412175000.0,11830.298767861,37.512555678171,1.03841365474349,16.6626986358672,65.2176361083984,-0.563864399999999,41.3736197056022,124.195248970763,75.61131603,12518.6844,,2676.48200976111,31.8957749766111,54.9575804271762,37.8945266620066,61245718460799.97,733510000.0,2.74130630493164,82165.0,2010775587.7304075,ASIA,5.411584719753874,58.183298812116064,4.080639387427932
CHN,2023,17611274170444.3,7019896442636.18,1410710000.0,12483.9791101249,36.7391496938394,0.280991103634816,17.1891419707315,65.5301448035523,-0.552260699999999,44.728886496649,128.247014127486,90.6,13021.242,,2850.94152906511,31.991575365069,56.3379775668432,36.7725030223561,65203328980396.15,740410000.0,2.74977564811707,103792.0,2035961387.6223598,ASIA,5.434322235306299,73.57429946622622,4.311795936675514
CIV,2008,31295490700.8623,4829509676.41374,21514439.0,1454.62731800082,61.9406212969499,1.37441880759786,,46.3620274395029,-1.3937418,0.0464804125266757,48.5675503786085,1.899999976,6.9185,74.2,475.685968287363,26.3574457147366,37.7795452078374,17.4088361491375,30536388125.66063,4642227.0,1.50908589363098,,7005519.280732863,AFRICA,5.471539392829179,,
CIV,2009,32423167866.6818,5049810789.43401,21997940.0,1473.9183699329,66.6729037469185,1.17339078576713,,46.7979596502274,-1.2252638,0.0454588020514648,59.9342847557544,2.0,6.4113,73.7,426.33967683994,23.5280741870547,38.6653601228599,18.0163071461274,34059379508.811607,4642227.0,1.51964640617371,,7054543.577192564,AFRICA,5.464190518725408,,
CIV,2010,34643522418.9356,7120850938.06787,22488065.0,1540.52927270246,67.472940081257,1.02606239201511,,47.2374301523201,-1.2583646,,69.3658791896946,2.700000048,7.3149,75.4,369.59298919728,20.0854849470844,37.8322011028794,15.9765793754723,39477261471.438896,4642227.0,1.53028094768524,,7103911.532930008,AFRICA,5.474228390691101,,
CIV,2011,32783010325.3471,5707624459.58909,22982000.0,1426.46463864534,64.7159030611345,0.822954277239134,,47.6797551269623,-1.3422528,,75.4688103733356,2.900000095,7.0784,79.1,412.202996239574,24.188010319203,34.0131352473082,16.7624007263304,43211022857.45604,4642227.0,1.54781758785248,,7185320.597403655,AFRICA,5.379991776849149,,
CIV,2012,35281210700.9425,5599392626.36173,23467078.0,1503.43433046682,70.3010893191249,0.909737108884904,,48.1242507553354,-1.03930259999999,0.196730926619837,77.1273355805099,4.400000095,9.0202,74.9,442.184553267778,22.4578253451111,39.6867369938255,17.7324551897287,46649864340.94497,4642227.0,1.56555509567261,,7267662.135118973,AFRICA,5.419224441233171,,
CIV,2013,39077544167.6054,7861898249.34756,23939775.0,1632.32712787006,58.3526792527234,0.953203642314205,,48.5702332186208,-0.9376194,0.235094105938757,80.9986810652982,6.599999905,9.801,72.2,446.309801337907,18.4987954411899,38.8134449737706,18.9795295741683,52179269373.24528,9005770.0,1.58349585533142,,14260599.469068043,AFRICA,5.044073774039983,,
CIV,2014,42739891584.4862,9303687501.12248,24527395.0,1742.53693001178,53.6804175610344,0.899528920528967,,49.0173144557368,-0.6596147,0.517205353442549,90.1219840101242,10.0,10.4591,71.9,438.71877312695,17.6747799713113,37.3151438010014,19.8455486242141,58873993405.70549,9162622.333333334,1.601642370224,,14675244.151427358,AFRICA,5.072778533503644,,
CIV,2015,45815005169.2651,10794779639.1539,25246342.0,1814.71855088017,52.7153604615931,1.07914154751206,9.34787599976032,49.4694894689553,-0.6916479,0.434546121572781,100.638777689061,38.4400001654616,11.265,64.5,383.889010732408,26.2182381259264,54.1326121734967,20.1215578301808,66725073374.57411,9319474.666666666,1.61999678611755,,15097519.008303924,AFRICA,5.080004537300246,,
CIV,2016,49101205368.91,11799495888.8652,25989405.0,1889.27777949938,47.5655783613535,1.19375800859004,9.86519507238038,49.929991034032,-0.679972399999999,0.524752298099937,105.624772864173,41.2078149304414,11.4035,64.0,391.655583364613,23.7745526064328,54.493573696894,20.820713814142,75188315594.7106,9476327.0,1.63856148719788,7.0,15527544.462293424,AFRICA,5.089225889912504,0.2693405254949084,0.23849749433863476
CIV,2017,52739979047.0655,11944274979.4846,26733372.0,1972.81431788947,48.6625074729482,1.85673486381973,10.2683859615717,50.3977309654344,-0.694249799999999,0.534257331996876,118.755063895419,43.8399208514876,12.33,62.5,392.588824263082,21.4341423661948,55.7500354113374,19.8085626532407,83373174794.45967,7704281.0,1.65733885765076,8.0,12768604.271560455,AFRICA,5.251707312306179,0.2992514374916864,0.2617882813069462
CIV,2018,55294253263.7438,12764874023.856,27464173.0,2013.32307598499,46.0375087102874,1.05998699614336,10.047344032596,50.8718477756395,-0.6230846,0.640536308885034,123.098008449044,37.5465361301281,12.3432,60.5,358.54922881191,19.8798421869581,55.6186479812729,19.1116818893978,91969390078.59268,8423176.0,1.67633152008057,9.0,14120035.427986175,AFRICA,5.199263801651057,0.32769965438245674,0.28344786160670565
CIV,2019,59010785540.9857,13647842191.3769,28193009.0,2093.09994335779,44.6604105830795,1.40583048179048,10.8276425991993,51.3514799771241,-0.599899499999999,0.768711846259475,132.574011521792,36.2889545655205,13.1832,61.1,376.743212908005,18.8155812927616,54.9974768932861,21.6420400540965,101018762766.03995,9142071.0,1.6955418586731,7.0,15500764.055461446,AFRICA,5.170825914177282,0.24828850301150898,0.22177341551590352
CIV,2020,59423700880.6615,14163831254.7395,28915449.0,2055.08483996432,41.9426318190526,1.13111245703154,11.3216044456757,51.8357660823651,-0.618331,0.903911262107671,138.663750301785,36.01660156,13.2881,61.8,385.900911896689,22.0556108824208,55.5728121351951,20.7022034045474,110131655882.47745,9956622.0,1.71353816986084,17.0,17061051.83987618,AFRICA,5.085228473162362,0.5879210106680343,0.4624256201948743
CIV,2021,63620521822.0335,16270732119.0722,29639736.0,2146.46047529012,45.1140327762435,1.91282655892028,9.96265946726249,52.3183461956059,-0.6527655,1.13037781443128,150.343798608733,35.95069885,17.2006,58.2,475.7701142407,21.3540188476971,54.1000329007516,22.1030350664638,120895805207.42578,10771173.0,1.71744728088379,16.0,18498921.780778896,AFRICA,5.068238757199758,0.539815874203468,0.43166284707186725
CIV,2022,67692161181.7305,18414164839.9599,30395002.0,2227.08197820584,52.8663910413483,2.2547265327193,9.46903676410753,52.8492549676673,-0.6021757,1.25179133069312,161.231833444196,38.41328122,18.4103,,483.894918210023,21.8306712275434,52.9655573840158,23.0445423474416,133265179787.01439,11585724.0,1.73017752170563,20.0,20045359.23748544,AFRICA,5.043993491464944,0.6580029177165377,0.5056138164923375
CIV,2023,72159844125.7554,18956238337.5795,31165654.0,2315.36434710324,48.8170039103332,3.07641433618414,9.26221456590428,53.4075201638704,-0.6022948,1.36336622359986,171.988943341282,40.65284979,17.925,,483.503922762538,20.3873194822538,52.2715206592214,23.9006374307143,145558159135.24316,11585724.0,1.7432347536087,28.0,20196636.722518403,AFRICA,5.072137683331285,0.8984249135282064,0.6410245494878851
COL,2008,220919487240.849,43420671103.3494,43758808.0,5048.57187245249,39.1676494164355,4.35627834630067,13.143945911691,76.4596761810047,-0.381235986948013,4.04967,94.529,25.6,61.1976,30.8,698.498635069449,19.0054950036162,52.0115244022713,32.1310911250351,383843270871.43774,17280396.0,2.3396098613739,,40429384.8900461,LATAM,5.400545278104868,,
COL,2009,223437193184.792,45355179625.2491,44271541.0,5046.97121757727,35.1561285074585,3.45627065154005,13.8041445529473,76.5964145836792,-0.367777585983276,4.77684,95.2296,30.0,65.3215,31.4,721.723799554454,18.9495726433422,53.4800448189101,31.2470343359106,410006286953.1149,18191441.0,2.36267900466919,,42980535.71537829,LATAM,5.349025137272047,,
COL,2010,233479933032.173,48577536863.3683,44777319.0,5214.24547620131,34.2646031687681,2.24433595561184,13.7602470315774,76.7232975672119,-0.271385610103607,5.90262,99.3308,36.5,68.1511,30.6,708.462118919431,20.6155756211002,53.3990736315847,31.3713561004301,438083509468.82745,18574776.0,2.38597559928894,,44318962.29825782,LATAM,5.349875512861496,,
COL,2011,249701866578.277,54509810828.0553,45259614.0,5517.1011086899,39.4704235545367,4.37269536127322,13.3492616590983,76.839003613206,-0.217361465096474,7.39764,102.079,40.3509,73.1683,29.6,718.539125799809,19.4233780082529,51.4400918867312,33.3021551703249,470689144823.44135,19209697.0,2.41068816184998,,46308589.15062507,LATAM,5.363376498095887,,
COL,2012,259471791121.288,56327242193.9351,45715810.0,5675.75617978305,38.835151018669,4.05728041313345,13.4754773768318,76.942211203265,-0.32591912150383,8.61552,107.329,48.98,73.6027,29.6,690.223937074854,18.5684399142815,51.9873009585796,33.4055006173979,503481929776.2044,19766959.0,2.43565678596497,,48145527.82624134,LATAM,5.352898820467486,,
COL,2013,272793056063.57,61103698378.4749,46151584.0,5910.80592301166,37.9866487978457,4.24252457969381,14.0973234578689,77.0315988189922,-0.38826909661293,9.83199,108.978,51.7,83.6349,32.0,890.995033650514,18.4954884367003,53.3511741467848,32.7475552904174,539411531665.8691,20006416.0,2.46088433265686,,49233475.687015526,LATAM,5.36431386148465,,
COL,2014,285066097496.814,66729237488.9164,46565429.0,6121.83982019825,37.4874656411103,4.24107256687862,14.2437505161207,77.1058449419909,-0.252291530370712,10.799,118.823,52.5681,84.9188,32.1,896.819737976178,19.1389877563514,54.6340753673796,30.9858527230854,579170192571.4921,20479393.0,2.48637270927429,,50919403.85770293,LATAM,5.3615446309086,,
