Country,Year,GDP,GFCF,POP,GDP_PC,TRADE,FDI,GOV_CONS,URBAN,RULE_OF_LAW,BROADBAND,MOBILE,INTERNET,CO2,RENEWABLES,ENERGY_USE,PM25,SERVICES_VA,INDUSTRY_VA,CAPITAL,LABOR,HC_index,AI_PUBS,EFFECTIVE_LABOR,REGION,LN_TFP_SOLOW,AI_PUBS_PM,LN_AI,MALM_CRS,MALM_EC,MALM_TC,GTFP_ML,ML_EFF,ML_TECH,LN_GDP_PC,LN_AI_L1,RENEW_L1,D_ASIA,D_AFRICA
NIC,2017,13956550774.5717,3863646644.883,6316231.0,2209.63273423213,96.3805864351182,7.51057620596971,14.4104462520195,58.1892567408822,-0.660670220851898,3.32673,129.506,30.4,5.6825,48.9,632.373947264069,20.1452148940178,50.2780347158336,24.8173354804008,37469985192.183,2668628.0,2.24137854576111,1.0,5981405.54581738,LATAM,4.69512471484979,0.15832226528763751,0.14697263515563175,0.9941662856410591,0.9584332247672979,1.0372827860620515,1.003550318916605,1.0105312543872929,0.9930918163684898,7.700581597096402,0.2783057284116039,49.5,0.0,0.0
NIC,2018,13487142194.6088,3013885959.53833,6400080.0,2107.3396261623,93.9847404925404,6.43060058137235,14.8026116933585,58.3683858659405,-1.07846295833588,3.00642,116.272,33.913,5.1803,51.3,616.516996174416,21.1687703840053,51.0117529210468,24.9956784644064,38610371892.112175,2668628.0,2.26375198364258,,6041111.928604131,LATAM,4.643963145175237,,,0.9378240657964659,0.9867299161111738,0.9504364370470778,0.9816426051247557,0.997196508394039,0.984402368902863,7.653181590260366,0.14697263515563175,48.9,0.0,0.0
NIC,2019,13096437236.4148,2186093662.68163,6483657.0,2019.91518620044,94.0422159246213,3.96093444094211,15.2130925728858,58.5405671448072,-1.20158541202545,3.35641,89.2773,37.8319,5.3239,50.5,616.151129278106,20.2131179025699,50.4678293597465,24.2809201178084,38865946960.188194,2668628.0,2.28634881973267,2.0,6101414.478105555,LATAM,4.605801287283748,0.3084678908831852,0.26885690381283844,0.9646459843504077,0.9928309359446752,0.9716115296433128,0.9757039765275559,0.9864163721407699,0.9891400873751056,7.610810802484285,,51.3,0.0,0.0
NIC,2020,12803529948.2066,2393188297.76413,6565267.0,1950.19181218473,88.6381231228968,5.86574902695673,15.0817033768448,58.7045922689128,-1.19874393939972,4.42253,90.8141,42.2037,4.7462,52.2,584.320998473115,21.6853479304391,48.6126906364813,25.7903211218917,39315837909.94291,2668628.0,2.30917096138001,3.0,6162318.284325614,LATAM,4.572697754624873,0.45695018953532274,0.3763453396247823,0.9664475144093311,1.0463093285109182,0.9236728451850424,1.0011519181983783,1.0443940560067966,0.9585959556551356,7.575683011943189,0.26885690381283844,50.5,0.0,0.0
NIC,2021,14142060836.745,3222077976.63052,6644741.0,2128.30881395452,106.20739081994,7.36996621393819,15.4655261086513,58.8592529296875,-1.36633682250977,4.5138,93.8165,47.0806,5.1925,50.4,602.731073978591,20.0656114146273,46.1739508361433,27.2859620403811,40572123991.07628,2668628.0,2.34018325805664,3.0,6245078.567581176,LATAM,4.652449975161035,0.4514848660015492,0.37258707797386803,1.07138728998615,1.0974488897665264,0.9762525617152698,1.0324848258190455,1.0578547296999425,0.9760175918596184,7.6630829592722725,0.3763453396247823,52.2,0.0,0.0
NIC,2022,14644146345.7189,3095023796.38029,6730654.0,2175.73899144405,115.454678712865,8.23239650343154,13.933777682316,58.9954376220703,-1.3109118938446,5.00782,104.278,49.1307,5.2612,,603.83815029018,20.8229199248067,46.3607342274576,25.9436105960329,41638541587.90275,2668628.0,2.37221097946167,2.0,6330548.641698837,LATAM,4.6694209548432895,0.2971479443156638,0.2601679653794545,1.0098281339959487,1.045316722091475,0.966049918320908,1.0084803029271412,1.000429063797942,1.0080477861155235,7.685123651996499,0.37258707797386803,50.4,0.0,0.0
NIC,2023,15292551634.5755,3498411246.19779,6823613.0,2241.12235476653,105.003097611103,6.25581189724963,12.8951938413098,59.1250953674316,-1.27818691730499,5.43031,105.843,58.2314,5.5369,,632.813009843745,20.4180839334698,46.4982498786618,27.201340643823,43055025754.7054,2668628.0,2.40529561042786,1.0,6418839.214264879,LATAM,4.692034940871213,0.146549928901302,0.1367573713438703,1.0110316996604485,1.0336169518544813,0.9781493016793977,1.0058962804006566,0.9983752597127759,1.0075332602793508,7.714732070599887,0.2601679653794545,,0.0,0.0
PAK,2016,319682711890.74,46267151398.6052,220138869.0,1452.18658269177,24.7015780480573,0.821349998064174,10.6089550735279,36.1597184900333,-0.9129583,1.13034740811719,62.0013242640944,12.385446763381,196.7976,43.7,446.915365965869,56.6204998946239,52.747401539414,18.1501179723214,769340517750.0127,47573084.0,1.87483704090118,651.0,89191780.03310327,ASIA,5.012420348700923,2.957224241939755,1.3755428304816635,,,,,,,7.280825687605688,,,1.0,0.0
PAK,2017,333853050597.697,49843920125.2706,223273967.0,1495.26187528032,25.472035002344,0.735837049658425,10.7537396159781,36.4351548223399,-0.865480199999999,1.03818686573522,64.7301783284032,13.77999973,213.2958,42.1,456.107326373589,56.6781961188465,53.249254299638,18.0993270885214,780717411987.7827,53683438.5,1.87242066860199,843.0,100517979.80902381,ASIA,4.972948419861542,3.7756305015174476,1.563526007418496,1.002432870370142,0.9655862714010863,1.0381598206813674,1.0044118956600427,0.95269065721204,1.0542896459165034,7.310056637896352,1.3755428304816635,43.7,1.0,0.0
PAK,2018,354390697428.203,54974552065.2187,226928892.0,1561.68169819559,27.6260570796337,0.487745750658143,10.9936267499128,36.7478511550359,-0.8396216,0.952870734503035,67.8567658982797,15.34000015,202.3124,43.4,453.603126548778,61.4979947410089,52.9323158239348,18.5890515927482,796656093453.6123,59793793.0,1.81014931201935,1136.0,108235693.26197742,ASIA,4.977490545122963,5.00597341302843,1.7927545428161473,1.0242375252744396,1.074504212116299,0.9532187158737552,1.0206684579986156,1.0900212538336618,0.9363748224255914,7.3535185312701,1.563526007418496,42.1,1.0,0.0
PAK,2019,363242090361.647,48892483121.8632,230800899.0,1573.8330826937,28.9055769867032,0.696146480411465,10.7497525398245,37.1091631735769,-0.8122676,0.881514330669917,71.6660323753765,17.070901719916,198.8407,45.9,431.604754942186,53.4624424408059,53.6204826290348,19.5638945814483,805715771902.7948,59034305.0,1.77026915550232,1636.0,104506609.2580164,ASIA,5.020991889581824,7.088360604695912,2.090426065874617,1.026253794341985,1.0538974409267463,0.9737700790311693,1.020812618043628,1.080593702452045,0.9446775561686472,7.36126937678076,1.7927545428161473,43.4,1.0,0.0
PAK,2020,358614068499.253,45628207460.0158,235001746.0,1526.00597486307,26.7162807328814,0.684695289874347,11.7888005549132,37.5080192948099,-0.812966099999999,1.03954036154268,74.7332166629945,18.935,222.5997,42.7,454.338436216576,54.8397942743298,53.680280706041,18.5894635445816,811058190767.6708,50322515.0,1.76825952529907,1908.0,88983266.48575534,ASIA,5.110377374501381,8.119088613069284,2.2103698663151365,1.0223794773262445,1.1127519827542265,0.9187846826349421,1.0360975783962136,1.168204592069058,0.8869144886351937,7.330409127212275,2.090426065874617,45.9,1.0,0.0
PAK,2021,381973779235.3,47300765945.3851,239477801.0,1595.02792175422,27.0304204125548,0.616039439073827,10.9295676776143,37.9333395514173,-0.8231206,1.23144065449307,78.8012296805749,,229.1366,41.6,465.115862856144,58.590150324952,52.0255067386808,18.8964082009484,817806047174.6724,61652464.0,1.76625752449036,2719.0,108894128.44337104,ASIA,5.039329603529618,11.353870749798642,2.513969435004201,1.0089604504486234,1.0213389903397752,0.9878800868191335,1.0858073808016173,0.9999999999999998,1.0858073808016175,7.3746465208677385,2.2103698663151365,42.7,1.0,0.0
PAK,2022,400224894618.857,49463634477.3067,243700667.0,1642.28066974826,33.031353478032,0.389980753542853,10.4918852190112,38.3740439760816,-0.9108794,1.28371909626329,79.1050539061512,,235.3725,,418.447652844549,57.8617671689119,52.2312939861803,20.4125955543613,826379379293.2454,61652464.0,1.76426291465759,3217.0,108771155.83246215,ASIA,5.083088647397526,13.200620415207972,2.653285654864611,1.0394638405072087,1.0659500232671615,0.9751525097970617,1.0823373744881115,1.0000000000000002,1.0823373744881113,7.403841207042412,2.513969435004201,41.6,1.0,0.0
PAK,2023,398564217461.774,41520799501.1863,247504495.0,1610.33122837537,28.4676925469837,0.608281270820624,10.3442770582193,38.8191861872791,-1.0042887,1.35622425766449,76.5397606213172,,208.8895,,414.952130205765,58.3745179541935,50.9693352713894,20.718694602313,826581209829.7693,61652464.0,1.76227569580078,3484.0,108648638.89343253,ASIA,5.0795777385972,14.076512024559392,2.7131380377201366,0.9958158300395282,0.9995249492920104,0.9962891178903444,0.907000575155427,1.0,0.907000575155427,7.384195168728769,2.653285654864611,,1.0,0.0
PAN,2016,58317491742.8782,22335291410.6831,4029086.0,14474.124340577,84.3959718486228,8.78226076869208,10.5122480412502,65.5971555296656,0.0336839631199837,10.6707,127.616,54.0,10.6644,22.1,1045.76582937315,15.5946159096021,65.8250969681256,27.4158212440648,152000398020.71848,1770784.0,2.84179306030273,8.0,5032201.68249511,LATAM,5.747276471721447,1.985561986018665,1.093787999146992,,,,,,,9.580117806005244,,,0.0,0.0
PAN,2017,61667283149.9355,24107037496.6688,4098707.0,15045.545619615,84.0475372059131,6.34573158684694,10.901052607274,65.6577712475758,0.0075527080334723,10.7635,128.826,59.9506,10.1483,23.6,1035.95086028489,14.7627345637305,65.500949853439,28.2545621203247,168507415616.35135,1785750.0,2.8571937084198,13.0,5102233.6648106575,LATAM,5.758060578007688,3.1717319632752474,1.4283312884963058,0.9758516175737637,0.9832105573989285,0.992515397877101,1.0437667396130952,1.0284748940748556,1.0148684675010906,9.618837254250025,1.093787999146992,22.1,0.0,0.0
PAN,2018,64083529457.2571,24379391409.0966,4167860.0,15375.6434854475,86.1309615270001,6.3940456399755,10.9797047197199,65.7099285144924,-0.159112378954887,12.9616,137.298,61.8055,9.9261,24.5,1026.38990550231,14.8426450709261,65.8116974779352,28.3264605966594,184461436244.63037,1867483.0,2.87267804145813,19.0,5364677.406896353,LATAM,5.7322306038012965,4.558694389926725,1.7153632587318737,0.9592730765261976,0.9931532956551928,0.9658862138632445,0.9965138220638833,1.0056355311083895,0.9909294085557493,9.640539944510952,1.4283312884963058,23.6,0.0,0.0
PAN,2019,66072084910.0035,24041884899.6551,4234700.0,15602.5420714581,80.4286505707227,6.7135041995988,11.1248445479389,65.752985396379,-0.191898912191391,12.6486,137.57,63.6284,13.1641,19.0,1162.83608429865,15.3498636744005,66.0060430048636,28.4159326937794,199280249332.05392,1919877.0,2.8882462978363,19.0,5545077.637551063,LATAM,5.714246125875123,4.486740501098071,1.7023343635555306,0.9690591035878136,0.9963721414769461,0.972587513488037,0.9772735483815127,0.9798494717504227,0.9973711029671646,9.655189133260778,1.7153632587318737,24.5,0.0,0.0
PAN,2020,54297226728.12,12556486257.6966,4293261.0,12647.0826553801,68.7004234799646,-2.85980025111741,14.7376302795166,65.7862999591993,-0.284955024719238,13.8347,142.283,70.0097,9.7127,28.5,936.065449427601,15.1907401233296,71.0034450721902,23.4387808011432,201872723123.14783,1631691.0,2.90389895439148,19.0,4738265.7887899885,LATAM,5.615654707562557,4.425540399244304,1.6911175072294284,0.9124434569827365,0.954023641602675,0.9564159808974048,0.9772762555317038,1.0072682212435045,0.9702244495763258,9.4451818474307,1.7023343635555306,19.0,0.0,0.0
PAN,2021,63238418849.185,16469302509.9766,4345405.0,14552.9401400295,80.1334636057057,2.71982266254139,13.7437085434751,65.8092302689169,-0.269385784864426,14.8381,147.9,77.031,10.7711,28.0,1033.31759264066,14.7545659474275,68.1569842481713,26.3633166905784,208248389476.967,1743272.0,2.92414712905884,21.0,5097583.813968662,LATAM,5.709698566810973,4.832691084030142,1.7634784863193746,1.0825760073481232,1.1009822323606417,0.9832819963197287,1.0701988163821559,1.1033602464647208,0.9699450563052118,9.585548323665638,1.6911175072294284,28.5,0.0,0.0
PAN,2022,70219021768.6549,19855676783.9705,4400773.0,15956.0653932059,93.4752688168442,3.2250848191713,12.7631580189509,65.8211343914956,-0.359851568937302,16.3861,152.062,77.7041,11.4431,,1062.69925631817,15.213921782961,68.1508944718056,26.4074796224087,217691646787.08914,1966558.0,2.94474864006043,39.0,5791018.996099959,LATAM,5.71598193747065,8.862079457404414,2.288697044695498,0.9774243582644565,0.9734508182320324,1.0040819114412383,0.986871008484459,0.9877001473325648,0.9991605358667354,9.67759431136272,1.7634784863193746,28.0,0.0,0.0
PAN,2023,75251148212.8876,23459524396.7392,4458759.0,16877.1508423953,88.3489105288611,2.84826789984183,12.2638661007732,65.8601271176084,-0.3459812104702,18.1341,156.587,68.5485,12.7389,,1019.98442115491,15.1210531361735,67.7573455294967,27.1584907122297,230266588844.47388,1937367.0,2.96571135520935,26.0,5745671.311107873,LATAM,5.770648500323155,5.831218955767738,1.9215031284885047,1.0801213923448232,1.1397253028183538,0.9477032664571543,1.0581333483911906,1.0393131002269818,1.018108352680341,9.733715964945864,2.288697044695498,,0.0,0.0
PER,2016,197306492869.139,41866267077.4518,30866494.0,6392.25474941014,45.3888411964154,3.54628188735842,13.1636888035228,81.4192362241943,-0.496036291122437,6.87076,119.655,45.4617,57.5009,27.2,764.235827890262,30.5613699272767,54.3063730182748,30.5565505783828,434679495351.08997,17304333.0,2.78532600402832,87.0,48198208.68726539,LATAM,5.12972690737695,2.818590281098981,1.339881318146285,,,,,,,8.762842341065296,,,0.0,0.0
PER,2017,202276318741.548,42405374278.0319,31324637.0,6457.41940254721,47.5135503619971,3.5133314939664,13.2122751962604,82.1931650502403,-0.523281574249268,7.37508,124.233,50.4504,55.2172,27.6,762.24633988882,31.2625158525163,53.9283331564894,31.2978841231473,455350894861.5674,17479817.0,2.80294895172119,122.0,48995034.73642824,LATAM,5.127684372135535,3.8946979656939043,1.5881525714626306,0.9854409148710535,0.9564015093875792,1.030363194953623,0.9977553931908582,1.0013489783384757,0.9964112559903139,8.772985043676032,1.339881318146285,27.2,0.0,0.0
PER,2018,210305376512.78,44421755679.0842,31897584.0,6593.14437459526,48.631470171736,2.63824619479376,13.0774424949562,82.6854929960921,-0.56674337387085,8.09511,132.157,55.0543,55.3468,27.9,784.027983193931,31.1151867646505,53.5381936281076,31.6240835005495,477005105797.57324,17792099.0,2.82068347930908,158.0,50185879.7115316,LATAM,5.134740152241438,4.953353206938808,1.783954625006274,0.998001167614576,1.0416930258451527,0.9580568774614495,1.0038759436096794,1.0199724853549825,0.9842186510161585,8.793785657037539,1.5881525714626306,27.6,0.0,0.0
PER,2019,215017545590.315,45685570534.0754,32449303.0,6626.26083494969,46.9435053754409,2.09128983397663,13.2443725852511,83.1033003087105,-0.520058035850525,7.38779,122.79,59.9505,58.1719,27.1,798.59712052539,30.672466480308,54.3915620275491,30.4491957836385,498840421041.76996,18049074.0,2.83853006362915,217.0,51232839.16966724,LATAM,5.127812911341318,6.687354733012293,2.0395767364353685,0.98297724195517,1.0062707233831756,0.9768516753128912,0.9836532830338479,0.9959831198100793,0.9876204359983707,8.798795947456263,1.783954625006274,27.9,0.0,0.0
PER,2020,191509018299.917,38377882077.0501,32838579.0,5831.83024758521,44.245967197744,0.329387076302566,15.8181030380089,83.5267437189637,-0.382843524217606,8.41187,119.854,65.2518,47.5328,31.6,678.51171228291,29.8567440111987,54.1910600001421,30.3192857092121,512276282066.73157,15736870.0,2.85648965835571,289.0,44952206.409888215,LATAM,5.087733499651584,8.800624411915022,2.282446099148313,0.8961834011049952,0.9773045718648884,0.9169949951169284,0.9364554272746066,0.996740830457186,0.9395174740108443,8.671086166197867,2.0395767364353685,27.1,0.0,0.0
PER,2021,217099648514.382,50914759791.0989,33155882.0,6547.84718181776,55.427249365522,3.15570902335973,13.7498135562536,83.9480118272361,-0.532514691352844,9.05771,129.994,71.1078,59.6288,30.6,775.289508844919,28.9466302805559,48.7058242179895,35.7383343144165,537577227754.49384,17758723.0,2.83546948432922,355.0,50354317.14715546,LATAM,5.122517206138264,10.706999138192131,2.4601868798827837,1.0670296862876794,1.0695862191280807,0.9976097926518861,1.028220490422943,1.0518920147040545,0.9774962411062971,8.786891600072346,2.282446099148313,31.6,0.0,0.0
PER,2022,223198050485.251,51338290238.482,33475438.0,6667.51695632036,57.2969759649721,4.55221582089149,13.3949556323686,84.3663554951194,-0.552831411361694,9.45024,124.119,74.675,63.74,,826.458777086818,32.4787651622913,49.6995886430732,34.9314299156729,562036656605.2511,17716658.0,2.81483864784241,369.0,49869533.64900641,LATAM,5.140935277539693,11.023007376333657,2.486822095511145,0.9917491989631504,1.0023611907948504,0.9894130060808869,0.9847299097677176,0.9879921694542833,0.9966980915563657,8.805002799183098,2.4601868798827837,30.6,0.0,0.0
PER,2023,222298021864.381,48507224492.4189,33845617.0,6568.0002779793,50.7851842068664,1.62534746680837,13.5642010031547,84.7810255849745,-0.538132667541504,10.4364,121.975,79.4848,65.0789,,823.371374235583,31.0938536450575,51.2061169826914,33.9694851252743,582442048267.4075,17604655.0,2.79458904266357,536.0,49197775.96287244,LATAM,5.13322798937954,15.836614826670173,2.823555968813061,0.9671403536660883,0.9459351187215123,1.0224172192414593,0.969825312574959,0.981529706011068,0.9880753548624874,8.789964693455543,2.486822095511145,,0.0,0.0
PHL,2016,328355086268.976,82360736821.555,106735719.0,3076.3374186759,61.7760657653871,2.59850803494211,11.2579676044704,51.9114748151175,-0.4729561,2.79705053563184,112.517998777897,39.20000076,121.2972,28.6,520.982417182237,21.8003003003794,59.508957300169,30.2859171672694,582964478249.495,40997968.0,2.67309141159058,111.0,109591316.15346543,ASIA,5.002399554427795,1.039951770971815,0.7129261658961732,,,,,,,8.031495018587451,,,1.0,0.0
PHL,2017,351113338965.581,91055119582.5255,108119693.0,3247.4503878362,68.1683697426727,3.12238778404896,11.3233663056554,52.6010482354344,-0.5912855,3.14400726239576,110.962137119646,41.59999847,135.646,27.8,544.477187986696,22.8372345468098,59.6904952918166,30.1265505767725,644871373919.5458,40333992.0,2.6869490146637,185.0,108375380.06185356,ASIA,5.0413415865920825,1.711066641670912,0.997342152166043,0.9822829941932055,0.9694920195388007,1.0131934811185859,0.9809958839818272,0.970618029457827,1.0106920067514067,8.085625471395327,0.7129261658961732,28.6,1.0,0.0
PHL,2018,373379140695.818,102845777745.859,109465287.0,3410.93647976109,72.1633982990273,2.86833826070497,12.0427836518839,53.2088897464754,-0.6398018,3.46090446005956,122.960456861544,44.09999847,141.3358,27.6,554.501992818921,22.1392871673127,59.7861194870255,30.5637401548214,715473582969.4275,41156535.0,2.70087862014771,326.0,111158805.46086092,ASIA,5.0499807525414955,2.978113052405371,1.380807599436044,0.9584781540158084,1.0084610781481773,0.9504364370470778,0.9450112909867626,1.0281749296724336,0.9191152825403298,8.134742160070255,0.997342152166043,27.8,1.0,0.0
PHL,2019,396224439236.642,106811834107.887,110804683.0,3575.88170922922,68.8418422595678,2.30117498598294,12.4677544303537,53.7157859948017,-0.647098,5.69730703529922,151.006642923206,43.0266118680279,147.9244,26.9,551.879483141713,23.1871442405274,60.8521683732324,30.3275078794624,786511737928.843,42428367.0,2.7148802280426,457.0,115187934.67643511,ASIA,5.053091815572749,4.124374418362805,1.6340084528642724,0.9788091311187652,1.00698259594879,0.9720218949727931,0.9508800801960311,1.0008886862066215,0.9500357964878956,8.181967056671677,1.380807599436044,27.6,1.0,0.0
PHL,2020,358510629276.391,77635450941.6657,112081264.0,3198.66690008413,58.1695603022281,1.88586363211171,15.2614545873485,54.1077719895977,-0.6331335,7.08108894988907,133.45620905917,53.76490021,136.3845,29.1,518.170627326086,21.7674946627007,61.4147713831863,28.3999175850521,824821601974.0665,39377842.0,2.72895431518555,442.0,107460331.84859478,ASIA,4.981561594507447,3.943567231718586,1.5980871822865594,0.891167992220122,0.9686161029181075,0.920042511718873,0.8504030786432629,0.9449513959770883,0.8999437243689539,8.070489408264836,1.6340084528642724,26.9,1.0,0.0
PHL,2021,378998554988.857,85278713364.9908,113100950.0,3350.97587587776,63.4846098136712,3.04078855310045,15.5791947083897,54.4504102510776,-0.6736731,8.50897715713263,144.424289981649,66.90779877,145.6114,28.0,531.045421495391,22.7416729471695,61.0410268609665,28.8898091185459,868859235240.354,41060149.0,2.83230948448181,533.0,116295049.44693631,ASIA,4.96757510964515,4.712604093953234,1.7426749781905355,0.996729645650408,1.0122183949998422,0.9846982139171294,0.9963782313280772,1.005005076814217,0.9914161175051115,8.117006888629858,1.5980871822865594,29.1,1.0,0.0
PHL,2022,407730367707.393,93596483827.7433,113964338.0,3577.70136573244,72.4296836107599,2.3475097233369,15.0436742203408,54.7902343568327,-0.6321996,7.63946525096298,147.428926406785,75.21114422,151.7004,,551.042784448026,24.241932485757,61.2269920189689,29.2212399364338,919012757306.0796,45837520.0,2.93957924842834,741.0,134743022.59141898,ASIA,4.925301894185909,6.502033995933009,2.015174183232074,0.9966969769045149,1.0246809471837657,0.9726900647892771,0.9961713099887011,1.02191569846901,0.9748077179762693,8.182475796564232,1.7426749781905355,28.0,1.0,0.0
PHL,2023,430232801525.374,101280183623.152,114891199.0,3744.69763802686,67.4199693171606,2.04210354820336,14.2212747883643,55.1242716168851,-0.601158699999999,6.5393085505183,117.275521687262,77.86699677,162.4527,,580.1360554135,22.2053003753671,62.4020109620137,28.1976225091314,974342303063.9275,46938519.0,2.95599770545959,986.0,138750154.46167135,ASIA,4.939511790760928,8.582032467082183,2.2598897267960565,0.9984757951065366,1.0139188826643115,0.9847689121666277,0.9985725094605571,1.0189997713334404,0.9799536148608231,8.228096155182355,2.015174183232074,,1.0,0.0
PRY,2016,37756961788.4736,7167403259.53482,6249126.0,6041.95879367349,67.7593152322119,2.27032682691763,11.3629906714715,62.0827613208606,-0.689654231071472,3.94711,119.848,53.4041,7.5122,62.5,1072.60628446376,14.0940444745212,47.6296883780607,34.4967803217785,84509152265.30367,3122747.0,2.57922601699829,21.0,8054270.3069033595,LATAM,5.2122782891063455,3.3604699281147474,1.4725798332306097,,,,,,,8.706483541942145,,,0.0,0.0
PRY,2017,39573101423.9484,7589400415.21451,6338660.0,6243.1336313903,71.0801344038459,1.9468132140751,11.1076787786842,62.9526389826574,-0.667961835861206,4.57926,117.821,61.0758,8.4688,60.1,1116.33946333541,14.305664925717,47.9606996049648,34.3937589134318,87873095067.25299,3214181.0,2.60476756095886,13.0,8372194.40385031,LATAM,5.22043236030825,2.05090665850511,1.1154388115284521,1.0080443679012128,0.9867331133993389,1.021597789931723,0.9904494406087311,0.9976463971475318,0.9927860647225528,8.739237519828704,1.4725798332306097,62.5,0.0,0.0
PRY,2018,40841122661.1912,8111360201.22671,6427382.0,6354.2392005316,72.0692236259495,0.787454987833137,11.5202342967927,63.9248988239553,-0.602268278598785,4.98959,115.75,64.9935,8.7429,59.2,1130.48367815286,13.0344251532456,48.8792744653751,33.556175213621,91590800515.11705,3311781.0,2.63056206703186,22.0,8711845.47291684,LATAM,5.211620249726687,3.4228555265580916,1.4867855342238543,0.9905258683465694,1.031427165671365,0.9603449485469268,0.9946678555436198,1.0140273613071804,0.9809083004046317,8.756877459782133,1.1154388115284521,60.1,0.0,0.0
PRY,2019,40677000526.5933,7616078018.95591,6515058.0,6243.53620897823,71.2221617342433,1.28022785728015,11.9462687058863,64.9845298299929,-0.567496180534363,6.32667,119.137,68.5176,8.5218,60.1,1105.56253694542,16.398596736735,49.5586095739776,33.4893114330734,94627338508.31711,3385793.0,2.65661215782166,20.0,8994738.847667472,LATAM,5.175406625671885,3.0698115043641976,1.4035966849579737,0.9641545050145579,0.9859627267256895,0.9778812919393463,0.985136000409511,0.9984650739909053,0.9866504358253438,8.739302001006347,1.4867855342238543,59.2,0.0,0.0
PRY,2020,40343536418.8014,8019263709.83589,6603739.0,6109.19608100826,62.7602174748575,0.816723740272366,12.6444728382554,66.116520986009,-0.427826523780823,8.51592,119.1,73.9575,7.8549,61.5,1056.5406299527,19.6466878417044,48.1546300468662,34.2042992219391,97915235292.73714,3306925.0,2.68292021751404,27.0,8872215.940302616,LATAM,5.16413538686551,4.088592841116222,1.6270013367651635,0.9679204244636861,1.0557390005695295,0.916817910431964,0.993245871132844,1.0468150711776196,0.9488264914026193,8.717550469205916,1.4035966849579737,60.1,0.0,0.0
PRY,2021,41964030301.4411,9482695932.28311,6684182.0,6278.11006663809,69.74227302112,1.46195175389463,12.0136316874781,67.3058612772421,-0.575897037982941,10.8119,119.313,77.0184,7.9771,58.8,1094.06594460795,15.7732462771943,46.9922462915553,34.6796897271552,102502169460.38339,3454727.0,2.69997620582581,40.0,9327680.697623983,LATAM,5.154953214931094,5.984277507704009,1.9436615525279657,0.992816051262234,0.9952336476027923,0.9975708253570591,1.0012993954898581,1.0261032694364496,0.9758271173229824,8.744824269366418,1.6270013367651635,61.5,0.0,0.0
PRY,2022,42037903094.7542,9310494512.60105,6760464.0,6218.19790694162,73.7379050218566,2.03844719825164,11.859126961468,68.6396537819458,-0.591498374938965,11.1528,128.088,76.2592,8.0051,,1044.98506765929,14.3967643392135,47.7418134980514,34.2539657600776,106687555499.96526,3477822.0,2.71732521057129,21.0,9450373.398479465,LATAM,5.134210750059056,3.1062956625462395,1.412521323443746,0.9664907823533082,0.9763146740380746,0.9899377813874963,0.9755879441542749,0.9625148420115835,1.0135822343428695,8.735235418182576,1.9436615525279657,58.8,0.0,0.0
PRY,2023,44139473679.5817,9052565525.7618,6844146.0,6449.23028812969,82.4052107741573,2.57834141880415,12.1267410499793,69.3466081733694,-0.582174599170685,12.8836,126.605,78.0948,7.7424,,1043.9548570783,15.327993717276,48.1394663805307,32.8917641916625,110405743250.72879,3235233.0,2.73497366905212,24.0,8848277.068248497,LATAM,5.213793861033361,3.5066464099392385,1.5055532871006387,1.029997154588261,1.0095834791473508,1.0202198984656035,1.023136530050291,1.0210454083970522,1.0020480202310706,8.771716067495118,1.412521323443746,,0.0,0.0
SEN,2016,18904543055.9123,4715560117.65135,15034521.0,1257.40906916238,54.1081692072139,2.48110320660753,14.0312810079519,47.0553579909929,-0.0666168,0.654181134204409,101.010767153806,25.66480064,10.2971,36.7,287.042022425235,41.9387343120495,51.9681042834976,23.3440535101312,36862968183.23959,3722649.0,1.56093537807465,10.0,5810814.524254218,AFRICA,5.023102091194776,0.665135922853811,0.5099067554480576,,,,,,,7.136808588554078,,,0.0,1.0
SEN,2017,20304894471.2858,5443379922.40312,15475002.0,1312.10932775878,57.8165678119905,2.80606270309874,13.6544522859596,47.9338349639053,-0.129583199999999,0.722423169961464,101.831108002442,29.64310074,10.2029,36.8,278.019674604295,45.1130669066908,52.1227287660287,23.3126616353809,40463199696.480736,3665726.0,1.57957863807678,18.0,5790302.482642642,AFRICA,5.064245430127253,1.1631662470867532,0.7715730035119513,1.0015568594116708,0.955073209961285,1.048670247438173,0.9675735061924279,0.9468280018936684,1.0219105310122516,7.179391295116795,0.5099067554480576,36.7,0.0,1.0
SEN,2018,21565674310.6847,6189498395.16857,15914498.0,1355.09610863533,61.7898394793183,3.6676580901097,13.7846307930863,48.9001692274485,-0.1376841,0.815734181499159,104.055698143919,35.29999924,10.7355,34.2,274.379032674082,41.0132503890827,52.1727885084918,24.0134453886227,44629538106.82527,4143130.5,1.59844470024109,30.0,6622564.990132217,AFRICA,5.002891463310814,1.885073597671758,1.059550410092825,0.9521906888312521,1.0013337074357915,0.950922436506822,0.9260342860212549,1.0117777103926326,0.9152546814476631,7.211627659680629,0.7715730035119513,36.8,0.0,1.0
